0.79826	0.78095	0.8299	0.85092	0.82283	0.82382	1.0459	1.1947	0.96278	0.68119	0.78939	0.98281	0.9178	1.0721	1.0505	1.0306	0.86035	0.94236	0.93786	0.87493	0.88205	1.0142	1.0594	0.94988	0.94722	1.0781	1.0829	1.1502	1.2712	0.9928	0.83703	1.046	0.74977	0.62668	0.56566	0.84017	0.71418	0.71013	0.65094	0.72913	0.60111	0.46853	0.49027	0.4492	0.44708	0.65098	0.4978	0.39292	0.55026	0.49294	0.54564	0.4151	0.39382	0.32957	0.41395	0.39798	0.37842	0.37739	0.21779	0.21651	0.54087	0.64498	0.55051	0.66409	0.42928	0.33412	0.48867	0.34752	0.31132	0.23491	0.3168	0.54204	0.55183	0.28899	0.35168	0.44135	0.39104	0.33789	0.27804	0.0080801	0.18012	0.45568	0.21302	0.22507	0.00035709	-0.39204	0.14175	-0.12835	-0.59726	-0.34217	-0.43399	-0.50309	-0.53345	-0.1111	0.2332	-0.248	-0.069971	-0.14242	-0.19161	-0.198	0.020933	0.049369	-0.16972	-0.14741	-0.41816	-0.69703	-0.77321	-0.2984	-0.25372	-0.39238	-0.51328	-1.1397	-0.76488	-0.52735	-0.72868	-0.88728	-1.0979	-1.0411	-0.9153	-0.82294	-1.2286	-0.42233	-0.47658	-1.2162	-1.4053	-1.558	-1.6121	-1.6816	-1.9437	-2.332	-2.4132	-2.3844	-2.5346	-2.3323	-1.9012	-2.1207	-2.8192	-2.918	-2.8473	-2.8213
-1.8646	-1.8573	-1.6349	-1.5108	-1.6271	-1.7866	-1.6923	-1.4999	-1.9816	-2.029	-1.8007	-1.485	-1.8352	-1.564	-1.2689	-1.6095	-1.617	-1.0979	-1.4413	-1.4935	-1.1597	-1.0295	-0.75642	-1.1954	-1.2149	-0.56048	-0.84339	-0.64393	-0.68936	-0.78135	-0.76494	-0.58861	-0.97086	-0.56404	-0.92936	-0.74818	-0.57391	-0.4787	-0.31848	-0.67211	-0.14222	-0.64811	-0.59073	-0.4205	-0.38863	0.0060892	-0.29608	-0.46539	-0.30608	-0.40473	-0.29066	-0.71328	-0.85639	-0.75416	-0.4625	-0.53494	-0.51082	-0.62358	-0.31927	-0.39027	-0.11365	0.11322	-0.40598	-0.10197	-0.026912	-0.20295	-0.25413	-0.041461	-0.15662	-0.14477	0.2043	-0.05115	-0.1495	-0.39489	-0.26588	-0.13921	-0.037169	0.076876	0.030005	-0.046803	0.47492	0.59732	0.64544	1.0316	0.97405	0.39778	0.98202	0.61224	0.42048	1.0155	0.66274	0.81517	0.67597	0.94056	0.67275	0.55483	0.72474	0.77859	0.64798	0.65667	1.1277	0.94077	0.89982	1.1711	1.1389	0.93654	0.6386	0.87521	0.99294	1.0123	1.8787	1.1537	1.4434	0.85661	0.80788	1.1529	0.80249	1.1613	1.1383	0.8933	0.58993	1.5096	1.8411	1.2007	1.3705	1.1388	0.67373	1.127	0.86249	0.7183	1.148	1.4817	1.1077	1.3423	1.0867	1.8859	1.492	1.2104	1.4136	0.89728
-0.33579	-0.32518	-0.36046	-0.077798	-0.33514	-0.42504	-0.64663	-0.70373	-0.79456	-1.2376	-0.78498	-0.097483	-0.064959	-0.28564	-0.42989	-0.78826	-1.0514	-0.39539	-0.025146	-0.33234	-0.62469	-0.68366	-0.46683	-0.70667	-1.0815	-0.67374	-0.63314	-0.26679	0.15187	-0.80432	-0.95254	-0.099026	-0.14763	-0.56918	-0.22785	-0.45831	-0.65491	-0.92653	-0.48508	0.062085	-0.1544	-0.29251	-0.73173	-0.29254	-0.039354	1.0812	1.2398	0.81267	0.2289	-1.113	-1.0098	-1.2606	-0.87544	-0.92341	-0.92314	-1.5081	-0.82528	-0.25062	-0.29548	-0.27749	0.16811	0.2344	-0.6733	-0.74267	-1.1209	-0.63167	0.0076149	-0.5555	-0.41004	-0.57012	-0.049315	1.1742	-0.14028	-1.1652	-0.7582	-0.73734	-0.43137	-0.20243	-0.2988	-0.67289	0.54902	1.6435	0.62615	-0.34929	-0.013086	0.37962	1.8531	0.55473	-1.1277	-1.1795	-1.1954	-1.0531	-0.76587	0.14839	1.0968	-0.82394	-1.106	-0.74865	-0.50716	-0.14604	0.86216	0.49187	-0.75479	-0.8934	-0.64896	0.11694	0.3414	1.2478	1.1451	-0.53559	-0.46802	-0.24575	0.56725	1.2533	-0.49468	-0.57863	-0.28277	-0.16243	0.96823	2.0503	1.5081	2.9341	1.9652	0.14331	1.0638	1.1797	1.1596	1.313	1.552	1.0449	1.7204	2.0067	1.8504	2.1605	4.5707	2.4551	0.30133	0.73897	1.3378	1.9116
0.59606	0.42745	0.73833	0.81085	1.0368	0.9349	1.7563	2.4698	1.5521	0.59296	1.2113	1.4175	1.0375	1.1565	1.6276	1.4711	1.0057	1.5649	0.97568	1.0655	1.2086	1.2297	1.1843	0.9089	1.0311	1.5824	1.1	1.2981	1.9144	0.92738	0.27995	0.92893	0.20637	-0.5301	-0.30297	0.46699	-0.027788	-0.16306	-0.05654	-0.26371	-0.033693	-0.42811	-0.42651	-0.81826	-0.86112	-0.11757	-0.1782	-0.47092	0.1809	0.10651	-0.36229	-0.31683	-0.4867	-0.77909	-0.64731	-0.27012	-0.96894	-0.62014	-0.98593	-1.4612	-0.86394	0.20398	0.14475	0.28209	-0.31972	-1.0284	-0.85324	-0.708	-0.89861	-1.2346	-0.86449	-0.50391	0.33121	-0.70602	-0.72499	-0.51058	-0.70285	-0.42201	-0.43901	-1.4054	-0.7511	-0.42832	-0.4373	0.08585	-0.33952	-0.86759	0.23295	-0.4169	-1.5852	-0.93066	-1.6062	-1.7461	-2.2419	-0.93889	-0.75244	-1.1979	-1.2288	-1.0522	-1.0518	-1.1577	-0.29736	0.038128	-0.50149	-0.32682	-0.84084	-0.86373	-0.87893	-0.41494	-0.34222	-0.47691	-0.25377	-1.3094	-0.79096	-0.26584	-0.63346	-1.3115	-1.6685	-1.4047	-0.074615	0.69323	-0.0075663	1.048	1.2611	-0.4826	-0.92314	-0.11651	-0.39702	-0.75466	-0.28619	-0.51578	0.63547	1.5009	1.455	2.0333	2.1019	2.0964	1.8087	1.2926	1.7761	1.6081
-0.8461	-0.77198	-0.84911	-1.1058	-1.3673	-1.1475	-0.55671	-0.90545	-0.023924	-0.92377	-1.6642	-0.9585	-0.56474	-0.77849	-0.9778	-0.60301	-1.0863	-1.7205	-0.82822	-1.1719	-1.4026	-1.2938	-1.4413	-0.75404	-0.69564	-1.774	-0.4111	-1.2461	-0.23735	-0.60538	-1.8047	-1.4586	-0.72577	-1.355	-1.6142	-0.068438	-0.44251	-1.1048	-1.3124	-0.28061	-0.89192	-0.20984	-0.12197	-0.92993	-0.36015	-0.36741	0.11368	-0.049153	0.37892	-0.062313	-1.271	-0.57552	-0.010616	-0.30611	-0.76592	-0.47278	-0.64851	-0.43775	-0.81073	-0.62079	-0.65876	0.12901	0.19791	-0.31024	-0.16673	-1.0011	-0.054748	-0.47218	-0.71899	-0.6553	-0.75674	-0.083841	0.67896	0.42563	-0.22101	0.32634	0.28766	-0.22504	-0.053521	0.46792	0.13518	1.6307	1.2973	0.86618	1.1174	1.0102	1.3501	1.8441	0.71132	-0.041751	-0.070554	-0.68492	-0.38149	-0.15592	1.2035	0.7902	0.45801	0.18717	0.86492	1.055	0.35548	1.435	1.2196	0.35666	-0.32848	0.23037	1.6817	1.0284	2.0013	1.0003	-0.099903	0.27344	-0.075319	1.2123	1.4004	0.14904	-0.0048651	0.1211	1.1833	2.4361	2.3981	1.7979	2.5255	1.6536	-0.30151	0.81688	0.5608	0.66218	0.60909	0.44424	0.39232	1.3777	1.7139	1.888	2.0794	2.5239	0.42469	-0.45336	-0.080764	0.3689
-0.764	-0.3969	0.34929	0.47958	-0.99422	-0.9022	-0.19269	-0.57521	-1.3718	-1.1057	-0.076132	0.42218	0.3817	0.81887	0.51985	-0.86987	-0.54508	-1.2745	-1.5599	-1.4094	-1.3489	-0.60048	-1.0766	-1.3524	-1.0263	-0.93693	-1.2487	-0.13306	-0.74681	-1.1501	-0.43357	-0.67352	-2.0532	-1.4019	-0.64887	0.23308	0.77567	0.15138	-1.0793	-1.461	-1.5655	-1.2917	-1.0398	0.17583	1.3328	1.2737	-0.9266	-0.42074	1.3815	1.3162	1.1268	-0.61386	0.094147	0.96124	1.051	-0.38522	-0.79238	-1.2024	-0.47461	0.81526	1.5007	1.7478	0.74161	0.62041	0.85294	1.2272	0.72256	0.73941	0.93629	0.95445	1.5867	1.46	1.0821	0.76605	0.6144	-0.24568	-0.25423	-0.4728	-0.9772	0.33035	0.6269	-0.019829	0.89987	1.6302	0.75688	-0.50888	-0.84781	-1.3752	-0.39367	-0.15853	0.44915	-0.075585	-0.47081	0.21875	-0.30443	-0.37318	-0.19322	-1.1956	-0.86647	0.23872	0.72228	0.56262	1.7553	1.1841	-0.37307	-1.5078	-0.18432	-0.42428	-0.25352	0.50083	1.3555	1.3445	0.278	-0.70077	-1.1903	-1.7207	-1.5599	0.33189	1.5818	0.69827	1.066	1.8049	0.90508	1.741	1.9548	1.911	0.53847	-0.29721	-1.1831	-1.9077	-1.2943	1.073	0.87629	1.3041	0.72281	0.46403	1.3482	0.34545	-0.44973	-0.83207
-1.6784	-1.2123	-0.44772	0.44633	1.3944	1.0742	1.154	-1.2567	-1.2254	0.15418	-0.5995	0.9856	-0.79388	-0.74112	1.1286	-0.76111	-0.26557	1.2978	-0.91362	0.04983	1.3711	-0.23105	0.83672	-0.49661	-0.45745	1.8044	-0.33494	0.81623	-1.2968	1.1957	0.088466	0.14079	-0.75458	0.83844	-0.88261	-0.1584	-0.5387	-0.40658	1.9675	-0.5923	1.3865	-1.2331	0.14758	-1.0765	-0.51165	0.15824	1.1018	0.59191	1.3544	2.0388	1.9347	0.40623	-0.49738	-1.4445	-0.61133	-0.39043	-0.0699	-0.49703	1.1896	-0.75415	-0.38023	0.97881	1.6447	-0.9246	0.698	-0.33701	-1.3377	0.31387	-0.74979	0.1209	0.14028	1.2086	1.1457	0.32089	0.40729	0.46684	0.64211	0.9416	1.1773	-1.4749	0.26765	-1.9382	-0.10397	-1.478	-0.1487	1.3401	0.15943	-0.20181	-1.9268	0.24173	-1.0765	0.3375	1.0454	-0.070406	-0.39448	1.666	-0.52036	0.70846	-1.298	-0.60659	1.2037	-0.89577	-1.2064	-0.053988	1.0723	0.22814	-0.54846	0.56511	-1.4554	-0.32629	-2.0177	0.51456	0.99819	0.44937	-1.372	-0.15712	-1.38	0.46155	-1.6627	0.89708	-0.24929	0.11984	1.6819	-0.51777	-1.9956	0.0098861	1.6071	-1.8081	0.798	0.87365	-1.0264	-1.1386	1.3513	-0.22583	-0.34986	0.55478	0.0009094	-1.8909	0.65641	1.3067
-0.32231	0.12024	1.2436	-0.14195	-0.86415	-0.59688	-0.93059	0.030326	-0.81574	-1.8381	-0.64581	0.12238	-0.30088	-0.31505	-0.15562	-0.81318	0.059905	0.81581	-0.31945	0.066507	0.15299	0.16993	-0.37953	-1.0186	-0.53567	0.3796	-0.77672	-0.84902	-0.087924	-0.35792	-0.49574	-0.23262	0.49996	0.24251	1.4476	1.8865	1.1943	1.266	2.8778	2.1724	1.1275	0.25451	-0.48221	-0.56762	-0.58261	0.032754	-0.063213	1.3842	0.73181	-1.1259	-1.4213	-1.5002	-1.4275	-1.2684	-0.83806	-0.21684	0.11584	-0.44905	-1.0392	-1.3277	-0.74141	0.13324	-0.40295	0.17225	0.34136	0.53834	-0.38552	-1.2746	-1.0487	-0.5479	0.011669	0.55271	1.4024	1.7994	1.7979	0.68038	-0.9096	-0.68031	-0.6386	-0.27402	0.85967	0.16725	0.1263	0.47857	0.43839	1.7761	2.2281	0.33252	0.10803	-0.74367	-0.98382	-0.78668	-1.2459	0.084093	0.54706	-0.029269	-0.93941	-1.4452	-1.5295	-0.40633	0.51109	-0.28712	-1.0541	-0.99859	0.27334	0.91528	1.3809	1.9869	0.45615	-1.576	-1.3393	-1.28	0.014714	-0.30628	-0.33218	-0.79422	-1.09	0.38332	1.4565	1.359	2.2888	3.0964	0.29883	-0.38829	1.0661	0.80033	0.44964	0.4471	-0.32873	-0.59562	0.20748	0.25319	0.21697	1.8452	1.779	-0.8547	-1.9847	-1.14	-0.0050786	0.014623
-0.71559	-0.52833	-1.2814	-0.75619	-0.35023	0.14725	-1.1059	-0.38433	0.25469	-2.8035	-1.9171	-0.53354	-0.71898	-1.7101	-0.65434	-0.86696	-2.0684	-0.24292	-0.95478	-1.6722	-1.8517	-1.6201	-0.73625	-0.91297	-1.822	-0.48911	-1.1273	-1.8377	-0.17749	-1.5772	-2.5298	-1.2126	-0.22255	-1.9537	-1.2905	-0.84474	-1.433	-1.3923	0.010969	-0.74413	-0.80721	-0.38195	-0.56532	-0.52212	-0.36375	-0.88728	0.055101	-1.0018	0.15753	0.79317	0.41185	0.75922	0.99737	0.59174	0.32621	0.22162	-0.35636	0.044311	0.16809	-0.83915	-1.2419	0.34045	0.81049	1.2226	-0.01985	0.017745	0.31544	-0.48086	0.40229	-0.46695	-0.66572	0.38367	0.49414	-0.44572	0.32678	0.55778	-0.28269	0.65728	1.1391	-0.45972	0.4684	0.2166	-0.41628	0.99922	0.67392	-0.084298	0.72275	0.80561	0.24588	0.83137	0.23587	0.55354	-0.36337	0.36254	0.41937	-0.33039	0.55217	0.79065	0.94495	-0.43109	1.1594	1.7421	1.14	0.87347	0.95168	1.2682	-0.012277	1.106	1.9607	1.5771	1.0765	0.38993	0.35151	1.7356	1.227	1.6011	0.51635	-0.52525	0.76128	1.92	-0.22912	1.9186	1.594	-0.12712	-0.21538	1.4326	1.0617	-0.048527	1.6401	-0.26709	0.22931	-0.3923	0.023543	0.90263	2.1319	0.30554	0.50378	0.19736	1.29	1.2522
-0.70665	-0.91087	-0.64674	-0.92108	-0.74591	1.1064	0.95968	-0.87502	-1.627	-0.14539	0.2702	-0.29223	-0.5031	-0.65701	0.17081	-0.13444	-0.26245	-0.83833	-1.7104	-0.84175	0.0017894	-0.39418	-0.81578	-0.023294	0.5093	0.15989	0.0036765	1.2665	0.42742	-1.1019	0.13836	-0.46506	-1.2345	-1.3765	-0.71911	-0.86453	-1.4272	-1.2658	-1.4726	-0.67023	-0.47948	0.09629	-0.14143	-0.37983	-0.31696	0.22697	0.56045	1.0553	2.1031	1.6848	1.7257	1.0048	0.79289	0.68782	0.85836	-1.4789	-2.7253	-1.4184	-1.3386	-0.29709	0.15316	0.52566	0.64212	-0.59511	-1.3067	-0.99716	-1.5744	-0.75118	-0.6122	-0.42464	-0.69753	-0.34043	0.090674	-0.15784	0.37184	0.87356	0.72906	1.6651	1.0188	0.43326	0.65846	1.2337	1.3901	1.8835	0.57024	1.5445	1.3827	-1.2743	-1.2778	-0.73403	-1.7815	-1.8677	-0.821	-0.36346	-1.2699	-0.48973	1.1887	1.5719	1.1588	0.78632	1.0067	0.08443	0.95955	1.509	0.6477	0.20978	0.32766	0.33202	0.8409	2.004	0.45405	-0.86858	1.3802	1.0743	-0.033878	-1.0702	0.29012	0.22415	1.7206	0.20816	0.60624	1.1511	-1.1303	-1.8674	-1.0592	-1.2986	-0.68526	-0.083949	-0.37443	0.87411	2.0197	0.81491	0.091033	0.23055	1.2604	0.97452	-0.13233	0.7413	0.025988	0.42018
